date,product_id,warehouse_id,quantity_sold,category,unit_price,stock_level,reorder_point,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,is_weekend,month,quarter,season,festival_flag
2026-04-23 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,14,Grocery,457.32,307,30,12.0,3.0,14.0,10.428571428571429,8.6,3.5050983275387235,0,4,2,summer,0
2026-04-25 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,2,Grocery,457.32,307,30,9.0,11.0,15.0,10.714285714285714,8.6,3.7289089429432805,1,4,2,summer,0
2026-05-07 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,9,Grocery,457.32,307,30,14.0,7.0,6.0,9.714285714285714,8.166666666666666,4.990467102863456,0,5,2,summer,0
2026-05-11 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,11,Grocery,457.32,307,30,4.0,9.0,6.0,9.0,8.266666666666667,4.618802153517057,0,5,2,summer,0
2026-05-15 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,7,Grocery,457.32,307,30,11.0,4.0,4.0,10.0,8.433333333333334,4.082482904638688,0,5,2,summer,0
2026-05-16 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,7,Grocery,457.32,307,30,9.0,3.0,14.0,9.428571428571429,8.533333333333333,4.197504927817011,1,5,2,summer,0
2026-05-18 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,-2,Grocery,457.32,307,30,14.0,13.0,13.0,9.142857142857142,8.3,4.298393941484534,0,5,2,summer,0
2026-05-19 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,20,Grocery,457.32,307,30,14.0,12.0,2.0,6.857142857142857,7.8,5.398412465054669,0,5,2,summer,0
2026-05-20 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,14,Grocery,457.32,307,30,2.0,9.0,14.0,7.714285714285714,8.4,6.96932052437173,0,5,2,summer,0
2026-02-07 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,13,Grocery,457.32,46,30,13.0,13.0,6.0,8.0,9.7,3.0000000000000813,1,2,1,winter,0
2026-02-08 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,11,Grocery,457.32,46,30,5.0,14.0,6.0,8.0,9.933333333333334,3.0000000000000813,1,2,1,winter,0
2026-02-11 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,3,Grocery,457.32,46,30,6.0,10.0,7.0,8.857142857142858,10.1,2.8535691936341103,0,2,1,winter,0
2026-02-19 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,6,Grocery,457.32,46,30,6.0,2.0,20.0,8.428571428571429,9.966666666666667,3.5050983275387253,0,2,1,winter,0
2026-02-23 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,12,Grocery,457.32,46,30,10.0,10.0,10.0,8.428571428571429,9.5,3.5050983275387253,0,2,1,winter,0
2026-02-27 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,2,Grocery,457.32,46,30,10.0,12.0,6.0,8.714285714285714,9.566666666666666,3.7289089429432822,0,2,1,winter,0
2026-03-03 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,4,Grocery,457.32,46,30,6.0,13.0,9.0,7.571428571428571,9.433333333333334,4.42933941113662,0,3,1,spring,0
2026-03-18 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,10,Grocery,457.32,46,30,13.0,13.0,6.0,7.285714285714286,9.266666666666667,4.60848079502299,0,3,1,spring,0
2026-03-30 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,13,Grocery,457.32,46,30,11.0,5.0,13.0,6.857142857142857,9.4,4.0999419275795,0,3,1,spring,0
2026-03-31 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,12,Grocery,457.32,46,30,3.0,6.0,7.0,7.142857142857143,9.4,4.4880794492586285,0,3,1,spring,0
2026-04-18 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,12,Grocery,457.32,46,30,6.0,6.0,10.0,8.428571428571429,9.566666666666666,4.391550328268455,1,4,2,summer,0
2026-04-19 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,7,Grocery,457.32,46,30,12.0,10.0,11.0,9.285714285714286,9.633333333333333,4.423960733486346,1,4,2,summer,0
2026-04-25 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,5,Grocery,457.32,46,30,2.0,10.0,11.0,8.571428571428571,9.5,4.314979445958938,1,4,2,summer,0
2026-05-03 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,4,Grocery,457.32,46,30,4.0,6.0,14.0,9.0,9.3,3.6514837167011738,1,5,2,summer,0
2026-05-04 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,11,Grocery,457.32,46,30,10.0,13.0,17.0,9.0,8.966666666666667,3.6514837167011738,0,5,2,summer,0
2026-05-05 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,4,Grocery,457.32,46,30,13.0,11.0,8.0,9.142857142857142,8.766666666666667,3.716116764786098,0,5,2,summer,0
2026-05-07 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,8,Grocery,457.32,46,30,12.0,3.0,13.0,7.857142857142857,8.633333333333333,3.716116764786099,0,5,2,summer,0
2026-05-14 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,8,Grocery,457.32,46,30,12.0,6.0,14.0,7.285714285714286,8.466666666666667,3.251373336211802,0,5,2,summer,0
2026-05-16 00:00:00+00:00,28716970-4224-41aa-a1b2-6de34675b167,d3a839c9-597d-46d3-9920-4c2c522eb3a2,3,Grocery,457.32,46,30,7.0,12.0,10.0,6.714285714285714,8.266666666666667,2.5634797778467195,1,5,2,summer,0
2026-04-18 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,070f87bb-4399-41e5-8f66-cc1ee04f73db,2,Pharmacy,265.08,66,12,4.0,4.0,2.0,1.8571428571428572,2.8333333333333335,1.0690449676499336,1,4,2,summer,0
2026-04-20 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,070f87bb-4399-41e5-8f66-cc1ee04f73db,4,Pharmacy,265.08,66,12,1.0,4.0,3.0,1.5714285714285714,2.8333333333333335,0.5345224838253215,0,4,2,summer,0
2026-05-11 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,070f87bb-4399-41e5-8f66-cc1ee04f73db,1,Pharmacy,265.08,66,12,2.0,1.0,3.0,2.0,2.8666666666666667,1.0000000000002522,0,5,2,summer,0
2026-03-20 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,2,Pharmacy,265.08,60,12,4.0,2.0,3.0,3.0,3.1,1.1547005383794688,0,3,1,spring,0
2026-03-24 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,2,Pharmacy,265.08,60,12,2.0,2.0,3.0,2.7142857142857144,3.066666666666667,1.1126972805285993,0,3,1,spring,0
2026-04-02 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,1,Pharmacy,265.08,60,12,3.0,3.0,2.0,2.7142857142857144,3.033333333333333,1.1126972805285993,0,4,2,summer,0
2026-04-03 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,1,Pharmacy,265.08,60,12,3.0,3.0,4.0,2.4285714285714284,3.0,1.272418020560901,0,4,2,summer,0
2026-04-06 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,4,Pharmacy,265.08,60,12,1.0,4.0,3.0,2.142857142857143,2.9,1.3451854182692853,0,4,2,summer,0
2026-04-26 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,3,Pharmacy,265.08,60,12,4.0,2.0,4.0,2.5714285714285716,2.933333333333333,1.3972762620117236,1,4,2,summer,0
2026-05-01 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,1,Pharmacy,265.08,60,12,4.0,4.0,3.0,2.4285714285714284,2.9,1.272418020560901,0,5,2,summer,0
2026-05-04 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,3,Pharmacy,265.08,60,12,2.0,4.0,2.0,2.0,2.8333333333333335,1.154700538379469,0,5,2,summer,0
2026-05-13 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,4,Pharmacy,265.08,60,12,2.0,2.0,4.0,2.142857142857143,2.8666666666666667,1.2149857925881185,0,5,2,summer,0
2026-05-24 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,095e7c5f-623d-47b8-b14f-6b3c45c17557,2,Pharmacy,265.08,60,12,1.0,3.0,2.0,2.4285714285714284,2.8666666666666667,1.3972762620117236,1,5,2,summer,0
2026-02-24 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,5,Pharmacy,265.08,62,12,1.0,4.0,1.0,2.4285714285714284,2.533333333333333,1.3972762620117236,0,2,1,winter,0
2026-03-03 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,1,Pharmacy,265.08,62,12,3.0,3.0,1.0,3.0,2.6666666666666665,1.527525231652111,0,3,1,spring,0
2026-03-15 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,4,Pharmacy,265.08,62,12,4.0,1.0,3.0,2.7142857142857144,2.6666666666666665,1.704336206492841,1,3,1,spring,0
2026-03-26 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,1,Pharmacy,265.08,62,12,3.0,1.0,1.0,2.7142857142857144,2.7,1.704336206492841,0,3,1,spring,0
2026-03-29 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,3,Pharmacy,265.08,62,12,4.0,3.0,4.0,2.4285714285714284,2.7,1.8126539343500703,1,3,1,spring,0
2026-03-30 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,4,Pharmacy,265.08,62,12,1.0,2.0,4.0,2.2857142857142856,2.6666666666666665,1.704336206492841,0,3,1,spring,0
2026-04-02 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,1,Pharmacy,265.08,62,12,1.0,2.0,2.0,2.7142857142857144,2.6666666666666665,1.704336206492841,0,4,2,summer,0
2026-04-07 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,1,Pharmacy,265.08,62,12,5.0,1.0,4.0,2.7142857142857144,2.6333333333333333,1.704336206492841,0,4,2,summer,0
2026-04-12 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,1,Pharmacy,265.08,62,12,1.0,3.0,2.0,2.142857142857143,2.533333333333333,1.4638501094229717,1,4,2,summer,0
2026-04-20 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,5,Pharmacy,265.08,62,12,4.0,4.0,3.0,2.142857142857143,2.5,1.4638501094229717,0,4,2,summer,0
2026-04-25 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,3,Pharmacy,265.08,62,12,1.0,3.0,2.0,2.2857142857142856,2.566666666666667,1.7043362064928411,1,4,2,summer,0
2026-04-28 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,2,Pharmacy,265.08,62,12,3.0,4.0,4.0,2.5714285714285716,2.6,1.6183471874255295,0,4,2,summer,0
2026-05-07 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,2,Pharmacy,265.08,62,12,4.0,1.0,1.0,2.4285714285714284,2.533333333333333,1.6183471874255295,0,5,2,summer,0
2026-05-15 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,3,Pharmacy,265.08,62,12,1.0,1.0,4.0,2.142857142857143,2.566666666666667,1.4638501094229717,0,5,2,summer,0
2026-05-16 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,1aaa0c84-5521-48c1-975a-a5ed71146c29,4,Pharmacy,265.08,62,12,1.0,5.0,3.0,2.4285714285714284,2.533333333333333,1.3972762620117238,1,5,2,summer,0
2026-02-22 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,1,Pharmacy,265.08,78,12,1.0,5.0,1.0,2.7142857142857144,2.6,1.3801311186848906,1,2,1,winter,0
2026-03-02 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,2,Pharmacy,265.08,78,12,3.0,1.0,2.0,2.7142857142857144,2.6,1.3801311186848906,0,3,1,spring,0
2026-03-04 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,3,Pharmacy,265.08,78,12,1.0,3.0,2.0,2.5714285714285716,2.6,1.3972762620117238,0,3,1,spring,0
2026-03-08 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,1,Pharmacy,265.08,78,12,2.0,4.0,4.0,2.857142857142857,2.6333333333333333,1.2149857925881187,1,3,1,spring,0
2026-03-10 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,2,Pharmacy,265.08,78,12,4.0,1.0,2.0,2.7142857142857144,2.533333333333333,1.3801311186848906,0,3,1,spring,0
2026-03-13 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,1,Pharmacy,265.08,78,12,4.0,3.0,5.0,2.4285714285714284,2.533333333333333,1.2724180205609015,0,3,1,spring,0
2026-03-14 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,1,Pharmacy,265.08,78,12,4.0,0.0,1.0,2.0,2.4,1.1547005383794697,1,3,1,spring,0
2026-04-14 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,1,Pharmacy,265.08,78,12,1.0,1.0,4.0,1.5714285714285714,2.4,0.7867957924697635,0,4,2,summer,0
2026-04-25 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,1,Pharmacy,265.08,78,12,2.0,3.0,3.0,1.5714285714285714,2.3,0.7867957924697635,1,4,2,summer,0
2026-05-06 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,3,Pharmacy,265.08,78,12,3.0,1.0,4.0,1.4285714285714286,2.2333333333333334,0.7867957924697637,0,5,2,summer,0
2026-05-09 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,4,Pharmacy,265.08,78,12,1.0,2.0,1.0,1.4285714285714286,2.2,0.7867957924697637,1,5,2,summer,0
2026-05-26 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,75f21f40-b8a8-4359-830b-ac98b341da21,2,Pharmacy,265.08,78,12,2.0,4.0,1.0,1.8571428571428572,2.3,1.2149857925881191,0,5,2,summer,0
2026-01-30 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,1,Pharmacy,265.08,44,12,2.0,3.0,-1.0,2.2857142857142856,2.6666666666666665,1.2535663410562181,0,1,1,winter,0
2026-02-01 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,4,Pharmacy,265.08,44,12,2.0,2.0,2.0,2.142857142857143,2.7333333333333334,1.3451854182692855,1,2,1,winter,0
2026-02-08 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,3,Pharmacy,265.08,44,12,1.0,1.0,3.0,2.4285714285714284,2.8,1.5118578920370753,1,2,1,winter,0
2026-02-09 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,3,Pharmacy,265.08,44,12,2.0,4.0,4.0,2.7142857142857144,2.8,1.3801311186848906,0,2,1,winter,0
2026-02-14 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,1,Pharmacy,265.08,44,12,1.0,4.0,4.0,2.857142857142857,2.7666666666666666,1.3451854182692855,1,2,1,winter,0
2026-02-16 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,4,Pharmacy,265.08,44,12,4.0,4.0,3.0,2.857142857142857,2.6666666666666665,1.3451854182692855,0,2,1,winter,0
2026-02-22 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,2,Pharmacy,265.08,44,12,4.0,3.0,3.0,2.857142857142857,2.7,1.3451854182692855,1,2,1,winter,0
2026-03-02 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,4,Pharmacy,265.08,44,12,1.0,2.0,1.0,2.5714285714285716,2.6666666666666665,1.272418020560901,0,3,1,spring,0
2026-03-07 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,1,Pharmacy,265.08,44,12,4.0,2.0,4.0,3.0,2.7666666666666666,1.1547005383794695,1,3,1,spring,0
2026-03-14 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,1,Pharmacy,265.08,44,12,3.0,1.0,2.0,2.5714285714285716,2.6666666666666665,1.2724180205609013,1,3,1,spring,0
2026-03-27 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,3,Pharmacy,265.08,44,12,3.0,2.0,1.0,2.2857142857142856,2.6333333333333333,1.3801311186848904,0,3,1,spring,0
2026-04-09 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,4,Pharmacy,265.08,44,12,1.0,1.0,3.0,2.2857142857142856,2.7,1.3801311186848904,0,4,2,summer,0
2026-04-14 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,4,Pharmacy,265.08,44,12,4.0,4.0,2.0,2.7142857142857144,2.7333333333333334,1.3801311186848906,0,4,2,summer,0
2026-04-26 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,2,Pharmacy,265.08,44,12,2.0,4.0,4.0,2.7142857142857144,2.8,1.3801311186848906,1,4,2,summer,0
2026-05-01 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,4,Pharmacy,265.08,44,12,4.0,1.0,4.0,2.7142857142857144,2.7333333333333334,1.3801311186848906,0,5,2,summer,0
2026-05-02 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,1,Pharmacy,265.08,44,12,1.0,4.0,4.0,2.7142857142857144,2.7333333333333334,1.3801311186848906,1,5,2,summer,0
2026-05-09 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,3,Pharmacy,265.08,44,12,1.0,3.0,3.0,2.7142857142857144,2.6333333333333333,1.3801311186848906,1,5,2,summer,0
2026-05-14 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,1,Pharmacy,265.08,44,12,3.0,3.0,2.0,3.0,2.6333333333333333,1.1547005383794695,0,5,2,summer,0
2026-05-18 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,3,Pharmacy,265.08,44,12,4.0,1.0,1.0,2.7142857142857144,2.6,1.3801311186848906,0,5,2,summer,0
2026-05-23 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,8a3a19a5-71e1-45b2-bf21-b097525987eb,4,Pharmacy,265.08,44,12,4.0,4.0,4.0,2.5714285714285716,2.6666666666666665,1.2724180205609013,1,5,2,summer,0
2026-02-11 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,a37ff6a2-d728-4d74-a4f5-3d27d2f51904,3,Pharmacy,265.08,92,12,2.0,1.0,3.0,2.2857142857142856,2.066666666666667,1.112697280528599,0,2,1,winter,0
2026-02-12 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,a37ff6a2-d728-4d74-a4f5-3d27d2f51904,4,Pharmacy,265.08,92,12,3.0,2.0,3.0,2.4285714285714284,2.066666666666667,1.1338934190279029,0,2,1,winter,0
2026-02-22 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,a37ff6a2-d728-4d74-a4f5-3d27d2f51904,2,Pharmacy,265.08,92,12,4.0,1.0,3.0,2.5714285714285716,2.1,1.2724180205609008,1,2,1,winter,0
2026-03-01 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,a37ff6a2-d728-4d74-a4f5-3d27d2f51904,1,Pharmacy,265.08,92,12,3.0,3.0,4.0,2.2857142857142856,2.066666666666667,1.112697280528599,1,3,1,spring,0
2026-03-14 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,a37ff6a2-d728-4d74-a4f5-3d27d2f51904,2,Pharmacy,265.08,92,12,1.0,1.0,1.0,2.0,1.9666666666666666,1.1547005383794686,1,3,1,spring,0
2026-03-18 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,a37ff6a2-d728-4d74-a4f5-3d27d2f51904,2,Pharmacy,265.08,92,12,1.0,2.0,1.0,2.142857142857143,2.0,1.069044967649932,0,3,1,spring,0
2026-03-21 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,a37ff6a2-d728-4d74-a4f5-3d27d2f51904,2,Pharmacy,265.08,92,12,2.0,1.0,1.0,2.2857142857142856,2.033333333333333,0.9511897312116055,1,3,1,spring,0
2026-03-31 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,a37ff6a2-d728-4d74-a4f5-3d27d2f51904,4,Pharmacy,265.08,92,12,3.0,2.0,2.0,2.2857142857142856,2.066666666666667,0.9511897312116055,0,3,1,spring,0
2026-04-06 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,a37ff6a2-d728-4d74-a4f5-3d27d2f51904,2,Pharmacy,265.08,92,12,4.0,3.0,1.0,2.4285714285714284,2.1333333333333333,1.133893419027903,0,4,2,summer,0
2026-02-11 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,1,Pharmacy,265.08,13,12,3.0,1.0,5.0,2.142857142857143,2.466666666666667,1.214985792588118,0,2,1,winter,0
2026-02-17 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,3,Pharmacy,265.08,13,12,1.0,1.0,2.0,1.8571428571428572,2.3333333333333335,1.214985792588118,0,2,1,winter,0
2026-02-20 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,4,Pharmacy,265.08,13,12,1.0,3.0,2.0,2.142857142857143,2.3666666666666667,1.214985792588118,0,2,1,winter,0
2026-02-21 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,2,Pharmacy,265.08,13,12,4.0,3.0,2.0,2.5714285714285716,2.433333333333333,1.2724180205609008,1,2,1,winter,0
2026-03-04 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,3,Pharmacy,265.08,13,12,1.0,2.0,3.0,2.2857142857142856,2.433333333333333,1.112697280528599,0,3,1,spring,0
2026-03-10 00:00:00+00:00,29a888a0-ad52-4591-92ee-7de3bb9ae52f,c1fa8571-5cb3-4951-bab1-a2e6b656cf60,3,Pharmacy,265.08,13,12,2.0,3.0,2.0,2.5714285714285716,2.433333333333333,0.9759000729487903,0,3,1,spring,0
